pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
p0lyn0mial,Lukasz Szaszkiewicz,2021-07-02T14:05:46Z,2021-07-05T15:02:55Z,4,100,{'Unknown'},2021-07-05 13:01:24,0,1,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,30,2016-08-29T06:58:24Z,22.009999999999998,0.0,0,0,0.7269422989550205
perithompson,Peri Thompson,2021-07-02T13:06:13Z,2021-07-08T22:36:53Z,1,25,{'Unknown'},2021-07-02 13:16:24,1,19,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2015-03-25T22:25:29Z,15.01,2.0,0,1,0.5329780146568954
saschagrunert,Sascha Grunert,2021-07-02T08:02:40Z,2021-07-09T00:58:54Z,3,13,{'Unknown'},2021-07-05 10:52:01,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,635,2011-03-28T16:55:06Z,31.009999999999998,1.0,0,1,0.5159625927120284
matthyx,Matthias Bertschy,2021-07-02T07:21:37Z,2021-07-09T13:00:54Z,1,50,{'Unknown'},2021-07-08 19:39:29,0,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,17,2016-07-27T13:15:13Z,5.01,4.0,0,1,0.3992015968063872
raisaat,Raisaat Rashid,2021-07-01T22:53:45Z,2021-07-07T17:43:54Z,1,164,{'Unknown'},2021-07-01 23:01:13,0,7,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,0,2017-07-06T08:43:09Z,8.01,4.0,0,0,0.6242197253433208
natasha41575,Natasha Sarkar,2021-07-01T22:37:09Z,2021-07-08T00:05:31Z,90,12775,{'Unknown'},2021-07-07 19:36:36,2,2,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,10,2016-01-10T02:03:42Z,16.009999999999998,0.0,0,0,0.499687695190506
ravisantoshgudimetla,Ravi Gudimetla,2021-07-01T20:16:17Z,2021-07-07T19:40:35Z,3,115,{'Unknown'},2021-07-02 13:17:50,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,36,2015-03-26T02:36:18Z,19.009999999999998,7.0,0,1,0.2630194634402946
andrewsykim,Andrew Sy Kim,2021-07-01T16:52:39Z,2021-07-07T13:18:43Z,2,349,{'Unknown'},2021-07-01 20:56:21,3,30,4,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,230,2015-06-01T15:52:39Z,8.01,5.0,0,1,0.6242197253433208
brianpursley,Brian Pursley,2021-07-01T15:45:49Z,2021-07-07T15:57:09Z,1,159,{'Unknown'},2021-07-02 04:08:14,1,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,10,2013-07-10T00:25:04Z,16.009999999999998,6.0,0,1,0.249843847595253
praveenghuge,Praveen Ghuge,2021-07-01T05:00:05Z,2021-07-01T11:45:58Z,1,2,"{'cndoit18', 'Unknown'}",2021-07-01 05:12:49,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,3,2017-11-06T20:11:57Z,24.009999999999998,1.0,0,0,0.49979175343606835
SergeyKanzhelev,Sergey Kanzhelev,2021-06-30T22:58:21Z,2021-07-02T20:38:46Z,1,16,{'Unknown'},2021-07-01 02:51:09,0,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,139,2014-11-25T16:49:30Z,14.01,2.0,0,0,0.7851534618129907
ravisantoshgudimetla,Ravi Gudimetla,2021-06-30T21:13:24Z,2021-07-01T07:06:07Z,2,29,{'Unknown'},2021-06-30 21:15:59,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,36,2015-03-26T02:36:18Z,19.009999999999998,7.0,0,1,0.2630194634402946
Huang-Wei,Wei Huang,2021-06-30T19:41:09Z,2021-07-08T00:05:23Z,5,240,{'Unknown'},2021-07-01 03:38:23,0,29,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,230,2012-02-10T10:05:35Z,1.01,1.0,0,1,0.0
liggitt,Jordan Liggitt,2021-06-30T19:35:47Z,2021-07-02T08:16:24Z,141,2681,{'Unknown'},2021-07-01 15:58:45,0,5,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,693,2011-08-15T02:08:01Z,13.01,12.0,0,1,0.3843197540353574
vinayakankugoyal,Vinayak Goyal,2021-06-30T18:33:58Z,2021-07-01T00:21:54Z,1,4,{'Unknown'},2021-06-30 19:55:45,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,6,2013-03-20T10:47:54Z,12.01,5.0,0,0,0.8326394671107411
thockin,Tim Hockin,2021-06-30T18:31:43Z,2021-07-02T16:32:13Z,8,4970,{'Unknown'},2021-06-30 22:56:29,5,30,20,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1190,2013-10-02T14:46:42Z,8.01,4.0,0,1,0.7490636704119851
n4j,Neeraj Shah,2021-06-30T18:03:40Z,2021-07-02T02:20:25Z,142,2353,{'Unknown'},2021-06-30 18:31:26,1,8,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,8,2011-08-25T07:34:47Z,9.01,6.0,0,1,0.22197558268590456
liggitt,Jordan Liggitt,2021-06-30T15:29:09Z,2021-07-01T07:05:54Z,6,99,{'Unknown'},2021-06-30 15:55:26,0,3,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,693,2011-08-15T02:08:01Z,13.01,12.0,0,1,0.3843197540353574
aramase,Anish Ramasekar,2021-06-30T15:23:01Z,2021-06-30T23:11:49Z,141,2389,{'Unknown'},2021-06-30 16:44:14,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,37,2015-01-20T04:17:08Z,37.01,0.0,0,1,0.8646311807619562
tech-geek29,Rishabh Jain,2021-06-30T11:20:36Z,2021-06-30T16:11:04Z,1,15,{'Unknown'},2021-06-30 13:14:38,0,8,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,4,2019-06-10T08:29:20Z,22.009999999999998,5.0,0,0,0.4997728305315766
sejr,Sam Roth,2021-06-30T09:33:05Z,2021-07-07T05:11:29Z,661,5741,{'Unknown'},2021-06-30 17:17:25,2,17,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,32,2012-09-24T16:04:08Z,33.01,5.0,0,1,0.27264465313541353
MadhavJivrajani,Madhav Jivrajani,2021-06-30T08:08:15Z,2021-07-01T16:50:08Z,140,2417,{'Unknown'},2021-06-30 13:48:57,0,7,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,91,2015-05-10T12:40:16Z,6.01,1.0,0,0,0.831946755407654
SataQiu,SataQiu,2021-06-30T04:48:11Z,2021-07-01T04:00:06Z,1,24,{'Unknown'},2021-06-30 12:01:24,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,129,2014-10-22T16:42:06Z,28.009999999999998,15.0,0,1,0.7140307033202429
pacoxu,Paco Xu,2021-06-30T03:59:51Z,2021-07-01T16:49:55Z,49,98,{'Unknown'},2021-07-01 02:25:57,0,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,224,2012-07-20T07:29:48Z,9.01,7.0,0,1,0.33296337402885684
njuptlzf,Kasakaze,2021-06-30T03:37:10Z,2021-06-30T18:50:08Z,140,2603,{'Unknown'},2021-06-30 03:54:54,0,12,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,3,2019-07-20T07:23:24Z,12.01,9.0,0,1,0.2497918401332223
sejr,Sam Roth,2021-06-30T03:01:49Z,2021-07-02T01:12:12Z,485,10690,{'Unknown'},2021-06-30 18:13:57,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,32,2012-09-24T16:04:08Z,33.01,5.0,0,1,0.27264465313541353
sejr,Sam Roth,2021-06-30T01:06:49Z,2021-06-30T04:19:03Z,186,2723,{'Unknown'},2021-06-30 02:52:15,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,32,2012-09-24T16:04:08Z,33.01,5.0,0,1,0.27264465313541353
sejr,Sam Roth,2021-06-30T00:27:15Z,2021-06-30T18:49:55Z,140,3225,{'Unknown'},2021-06-30 00:44:57,0,5,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,32,2012-09-24T16:04:08Z,33.01,5.0,0,1,0.27264465313541353
PushkarJ,Pushkar Joglekar,2021-06-29T21:37:09Z,2021-06-30T18:49:41Z,186,3448,{'Unknown'},2021-06-29 21:42:10,0,11,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2013-01-26T15:05:12Z,19.009999999999998,3.0,0,0,0.8942661756970016
aojea,Antonio Ojea,2021-06-29T19:33:33Z,2021-07-07T05:11:20Z,2,275,{'Unknown'},2021-07-06 20:33:55,0,8,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,105,2014-01-20T11:50:31Z,17.009999999999998,5.0,0,1,0.41152263374485604
swetharepakula,Swetha Repakula,2021-06-29T18:57:19Z,2021-07-01T21:28:11Z,16,344,{'Unknown'},2021-06-30 23:38:26,0,5,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,41,2012-07-15T20:30:23Z,14.01,3.0,0,0,0.9992862241256246
xinydev,Xin Yang,2021-06-29T16:34:30Z,2021-07-05T02:10:19Z,202,1390,{'Unknown'},2021-06-29 16:54:48,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,22,2014-06-13T04:23:48Z,30.009999999999998,2.0,0,0,0.6664445184938355
verb,Lee Verberne,2021-06-29T08:44:16Z,2021-07-06T17:42:39Z,1,44,{'Unknown'},2021-07-05 15:37:49,0,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,41,2010-10-28T23:28:14Z,7.01,3.0,0,1,0.42796005706134094
wzshiming,Shiming Zhang,2021-06-29T08:27:21Z,2021-07-09T15:43:15Z,1,15,{'Unknown'},2021-06-29 20:22:15,1,3,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,69,2014-02-02T05:48:24Z,50.01,4.0,0,1,0.8998200359928015
kebe7jun,Kebe,2021-06-29T03:12:54Z,2021-07-13T19:50:02Z,2,111,{'Unknown'},2021-06-29 03:18:33,1,10,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,79,2014-04-15T14:34:51Z,18.009999999999998,4.0,0,1,0.6662965019433649
makusu2,Steven Pitts,2021-06-28T23:20:35Z,2021-06-30T12:41:03Z,1,2,{'Unknown'},2021-06-29 05:08:15,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,24,2017-02-23T00:11:42Z,10.01,1.0,0,0,0.999000999000999
bswartz,Ben Swartzlander,2021-06-28T20:02:28Z,2021-07-07T15:56:44Z,82,40671,{'Unknown'},2021-07-02 20:55:11,0,9,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,14,2012-01-13T21:53:42Z,14.01,3.0,0,0,0.28551034975017847
XudongLiuHarold,Xudong Liu ,2021-06-28T19:46:55Z,2021-06-29T12:40:41Z,1,8,{'Unknown'},2021-06-28 20:09:20,0,6,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,75,2014-07-07T06:13:09Z,9.01,2.0,0,1,0.4439511653718091
fromanirh,Francesco Romani,2021-06-28T14:33:59Z,2021-06-29T00:03:50Z,1,2,{'Unknown'},2021-06-28 17:55:15,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,17,2017-01-25T16:18:12Z,29.009999999999998,1.0,0,0,0.7583591864874182
pacoxu,Paco Xu,2021-06-28T10:07:24Z,2021-06-29T20:42:33Z,4,15,{'Unknown'},2021-06-29 19:33:28,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,224,2012-07-20T07:29:48Z,9.01,7.0,0,1,0.33296337402885684
sttts,Dr. Stefan Schimanski,2021-06-28T07:38:27Z,2021-06-29T18:20:03Z,1,37,{'Unknown'},2021-06-28 12:18:35,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,358,2011-04-14T20:09:48Z,14.01,0.0,0,1,0.92790863668808
wzshiming,Shiming Zhang,2021-06-28T03:37:35Z,2021-07-13T16:30:30Z,6,136,{'Unknown'},2021-06-28 03:58:37,5,11,5,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,69,2014-02-02T05:48:24Z,50.01,4.0,0,1,0.8998200359928015
verult,Cheng Xing,2021-06-28T00:32:18Z,2021-07-06T23:22:10Z,27,575,{'Unknown'},2021-07-01 16:00:29,1,12,6,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,11,2012-04-29T05:06:46Z,11.01,2.0,0,1,0.7266121707538601
thejoycekung,Joyce Kung,2021-06-26T20:01:14Z,2021-06-26T23:21:24Z,4,22,{'Unknown'},2021-06-26 23:19:45,0,0,3,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,15,2015-07-19T22:59:35Z,13.01,6.0,0,1,0.9992313604919293
dashpole,David Ashpole,2021-06-26T19:50:17Z,2021-07-16T05:10:09Z,7,224,{'Unknown'},2021-06-27 16:00:27,1,28,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,65,2013-01-14T04:58:38Z,16.009999999999998,6.0,0,1,0.6246096189881325
astraw99,Cheng Wang,2021-06-26T10:19:01Z,2021-07-07T17:43:41Z,1,9,{'Unknown'},2021-06-26 15:28:34,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,12,2017-01-30T02:37:12Z,7.01,3.0,0,0,0.7132667617689016
aojea,Antonio Ojea,2021-06-25T21:26:56Z,2021-06-25T22:52:48Z,2,8,{'Unknown'},2021-06-25 22:51:49,0,1,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,105,2014-01-20T11:50:31Z,17.009999999999998,5.0,0,1,0.41152263374485604
mgutierrez98,Manuel Gutierrez,2021-06-25T21:26:53Z,2021-07-01T03:59:54Z,1,8,{'Unknown'},2021-06-25 23:55:11,1,1,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2020-04-15T21:23:04Z,13.01,9.0,0,1,0.3074558032282859
dashpole,David Ashpole,2021-06-25T21:19:55Z,2021-07-02T02:20:13Z,10,66,{'Unknown'},2021-06-27 16:03:26,2,10,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,65,2013-01-14T04:58:38Z,16.009999999999998,6.0,0,1,0.6246096189881325
dashpole,David Ashpole,2021-06-25T19:11:06Z,2021-07-08T21:01:53Z,8,38,{'Unknown'},2021-06-29 18:44:28,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,65,2013-01-14T04:58:38Z,16.009999999999998,6.0,0,1,0.6246096189881325
robscott,Rob Scott,2021-06-25T17:39:00Z,2021-06-26T10:15:23Z,5,26,{'Unknown'},2021-06-25 22:55:23,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,62,2010-09-28T15:02:37Z,12.01,0.0,0,1,0.41631973355537055
249043822,Zac,2021-06-25T08:41:00Z,2021-07-19T22:04:53Z,4,90,{'Unknown'},2021-07-12 18:36:13,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,12,2016-03-24T07:39:43Z,9.01,8.0,0,0,0.33296337402885684
aojea,Antonio Ojea,2021-06-25T08:33:09Z,2021-06-25T19:13:32Z,2,27,{'Unknown'},2021-06-25 16:22:42,0,0,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,105,2014-01-20T11:50:31Z,17.009999999999998,5.0,0,1,0.41152263374485604
tanjing2020,tanjing,2021-06-25T08:25:54Z,2021-06-30T00:07:16Z,1,7,{'Unknown'},2021-06-28 22:45:14,0,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,3,2020-11-04T07:30:39Z,11.01,10.0,0,0,0.09082652134423251
CaoDonghui123,caodonghui,2021-06-25T07:31:54Z,2021-07-01T05:17:55Z,50,689,{'Unknown'},2021-06-25 07:49:15,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,4,2020-11-26T02:37:55Z,27.009999999999998,18.0,0,1,0.6293965198074788
mengjiao-liu,Mengjiao Liu,2021-06-25T03:27:21Z,2021-06-25T10:16:45Z,1,11,{'Unknown'},2021-06-25 07:06:51,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,17,2018-10-25T07:09:28Z,25.009999999999998,11.0,0,0,0.7197121151539385
tkashem,Abu Kashem,2021-06-25T01:27:47Z,2021-07-10T07:08:46Z,1,42,{'Unknown'},2021-06-25 05:20:15,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,12,2014-04-23T15:08:59Z,11.01,11.0,0,1,0.45413260672116257
Huang-Wei,Wei Huang,2021-06-24T23:59:01Z,2021-06-26T11:21:23Z,7,149,{'Unknown'},2021-06-25 09:02:21,0,9,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,230,2012-02-10T10:05:35Z,1.01,1.0,0,1,0.0
raisaat,Raisaat Rashid,2021-06-24T23:10:40Z,2021-07-13T22:42:19Z,7,30,{'Unknown'},2021-06-24 23:27:05,2,16,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,0,2017-07-06T08:43:09Z,8.01,4.0,0,0,0.6242197253433208
ravisantoshgudimetla,Ravi Gudimetla,2021-06-24T17:39:04Z,2021-06-30T01:29:14Z,1,150,{'Unknown'},2021-06-28 18:54:19,0,5,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,36,2015-03-26T02:36:18Z,19.009999999999998,7.0,0,1,0.2630194634402946
rajaskakodkar,Rajas Kakodkar,2021-06-24T14:27:50Z,2021-06-28T14:59:37Z,1,4,{'Unknown'},2021-06-27 15:53:33,0,6,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,7,2016-11-21T17:39:29Z,10.01,1.0,0,1,0.6993006993006993
navist2020,navist2020,2021-06-24T10:35:47Z,2021-06-24T23:38:20Z,1,2,{'Unknown'},2021-06-24 12:52:22,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2020-11-23T07:53:25Z,10.01,10.0,0,1,0.4995004995004995
tech-geek29,Rishabh Jain,2021-06-24T09:01:52Z,2021-06-25T14:44:46Z,1,12,{'Unknown'},2021-06-24 09:12:55,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,4,2019-06-10T08:29:20Z,22.009999999999998,5.0,0,0,0.4997728305315766
serathius,Marek Siarkowicz,2021-06-24T07:16:25Z,2021-07-07T19:40:22Z,7,20,{'Unknown'},2021-06-24 14:06:03,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,56,2013-11-06T20:09:01Z,11.01,0.0,0,1,0.5449591280653951
marwanad,Marwan Ahmed,2021-06-24T01:23:47Z,2021-06-28T19:46:29Z,3,105,{'Unknown'},2021-06-24 14:15:35,1,11,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,33,2014-06-12T14:37:32Z,11.01,4.0,0,0,0.9990917347865577
XudongLiuHarold,Xudong Liu ,2021-06-23T23:28:13Z,2021-06-25T16:48:57Z,2,134,{'Unknown'},2021-06-24 14:57:59,0,5,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,75,2014-07-07T06:13:09Z,9.01,2.0,0,1,0.4439511653718091
PushkarJ,Pushkar Joglekar,2021-06-23T20:25:13Z,2021-06-25T13:38:45Z,1,10,{'Unknown'},2021-06-23 21:01:24,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2013-01-26T15:05:12Z,19.009999999999998,3.0,0,0,0.8942661756970016
jdnurme,jdnurme,2021-06-23T19:31:24Z,2021-06-27T01:23:24Z,15,69,"{'Unknown', 'jdnurme'}",2021-06-23 19:37:12,0,13,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,0,2017-06-04T14:45:31Z,4.01,3.0,0,0,0.49875311720698257
ehashman,Elana Hashman,2021-06-23T19:11:57Z,2021-06-24T17:49:41Z,1,1,{'Unknown'},2021-06-23 21:57:53,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,186,2013-06-15T17:06:10Z,11.01,8.0,0,0,0.45413260672116257
dims,Davanum Srinivas,2021-06-23T19:03:06Z,2021-06-24T14:57:41Z,39,4434,{'Unknown'},2021-06-23 21:21:26,0,9,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,422,2008-09-05T13:02:45Z,16.009999999999998,7.0,0,0,0.31230480949406625
chenyw1990,Yawei Chen,2021-06-23T11:52:22Z,2021-07-05T22:13:38Z,6,149,{'Unknown'},2021-06-24 00:05:22,0,18,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,18,2012-02-24T04:49:16Z,4.01,4.0,0,0,0.49875311720698257
fromanirh,Francesco Romani,2021-06-23T10:37:41Z,2021-06-29T02:36:40Z,1,2,{'Unknown'},2021-06-23 17:32:39,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,17,2017-01-25T16:18:12Z,29.009999999999998,1.0,0,0,0.7583591864874182
muma378,Xiao Yang,2021-06-23T10:17:48Z,2021-06-24T21:17:53Z,2,10,{'Unknown'},2021-06-23 11:13:37,1,3,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,7,2012-07-02T05:17:04Z,2.01,2.0,0,1,0.49751243781094534
liggitt,Jordan Liggitt,2021-06-23T04:12:52Z,2021-06-24T19:07:42Z,2,25,{'Unknown'},2021-06-24 18:15:03,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,693,2011-08-15T02:08:01Z,13.01,12.0,0,1,0.3843197540353574
pacoxu,Paco Xu,2021-06-23T02:33:10Z,2021-06-29T09:30:40Z,3,18,{'Unknown'},2021-06-28 23:58:35,0,8,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,224,2012-07-20T07:29:48Z,9.01,7.0,0,1,0.33296337402885684
neolit123,Lubomir I. Ivanov,2021-06-22T21:54:12Z,2021-06-23T02:52:10Z,2,26,{'Unknown'},2021-06-23 00:29:55,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,136,2010-07-14T12:37:48Z,1.01,1.0,0,0,0.0
liggitt,Jordan Liggitt,2021-06-22T18:36:53Z,2021-06-29T03:46:52Z,2237,46964,{'Unknown'},2021-06-25 12:43:16,2,30,16,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,693,2011-08-15T02:08:01Z,13.01,12.0,0,1,0.3843197540353574
chrishenzie,Chris Henzie,2021-06-22T06:04:57Z,2021-06-30T23:11:37Z,13,413,{'Unknown'},2021-06-22 17:59:05,0,30,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,7,2013-02-04T00:17:10Z,15.01,3.0,0,1,0.6662225183211192
wzshiming,Shiming Zhang,2021-06-22T02:22:33Z,2021-06-29T18:19:51Z,1,50,{'Unknown'},2021-06-29 15:25:22,1,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,69,2014-02-02T05:48:24Z,50.01,4.0,0,1,0.8998200359928015
ravisantoshgudimetla,Ravi Gudimetla,2021-06-22T01:05:30Z,2021-06-25T19:13:00Z,2,41,{'Unknown'},2021-06-23 11:32:49,0,4,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,36,2015-03-26T02:36:18Z,19.009999999999998,7.0,0,1,0.2630194634402946
aojea,Antonio Ojea,2021-06-21T23:51:55Z,2021-06-23T01:28:38Z,1,4,{'Unknown'},2021-06-22 16:12:27,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,105,2014-01-20T11:50:31Z,17.009999999999998,5.0,0,1,0.41152263374485604
jeremyje,Jeremy Edwards,2021-06-21T23:49:43Z,2021-06-30T01:29:03Z,1,8,{'Unknown'},2021-06-29 16:44:05,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,61,2012-01-08T01:39:48Z,21.009999999999998,8.0,0,1,0.7615421227986674
MikeSpreitzer,Mike Spreitzer,2021-06-21T20:55:05Z,2021-06-24T01:25:41Z,3,28,{'Unknown'},2021-06-21 21:10:46,0,10,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,19,2015-09-15T15:38:54Z,14.01,9.0,0,0,0.28551034975017847
neolit123,Lubomir I. Ivanov,2021-06-21T19:37:31Z,2021-07-01T09:25:55Z,17,192,{'Unknown'},2021-06-22 03:32:19,0,1,2,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,136,2010-07-14T12:37:48Z,1.01,1.0,0,0,0.0
jeremyje,Jeremy Edwards,2021-06-21T16:17:12Z,2021-07-08T21:01:45Z,2,22,{'Unknown'},2021-06-21 17:29:36,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,61,2012-01-08T01:39:48Z,21.009999999999998,8.0,0,1,0.7615421227986674
liggitt,Jordan Liggitt,2021-06-21T13:59:04Z,2021-06-22T07:55:58Z,1,14,{'Unknown'},2021-06-22 07:54:58,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,693,2011-08-15T02:08:01Z,13.01,12.0,0,1,0.3843197540353574
tkashem,Abu Kashem,2021-06-21T10:29:03Z,2021-06-25T19:12:48Z,7,674,{'Unknown'},2021-06-22 11:37:43,3,30,3,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,12,2014-04-23T15:08:59Z,11.01,11.0,0,1,0.45413260672116257
tkashem,Abu Kashem,2021-06-21T09:41:52Z,2021-07-05T07:14:54Z,1,6,{'Unknown'},2021-06-21 20:09:12,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,12,2014-04-23T15:08:59Z,11.01,11.0,0,1,0.45413260672116257
aojea,Antonio Ojea,2021-06-21T09:00:53Z,2021-06-22T14:44:12Z,3,5,{'Unknown'},2021-06-22 12:56:13,0,1,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,105,2014-01-20T11:50:31Z,17.009999999999998,5.0,0,1,0.41152263374485604
navist2020,navist2020,2021-06-21T08:20:55Z,2021-06-21T17:07:03Z,1,2,{'Unknown'},2021-06-21 14:42:51,0,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2020-11-23T07:53:25Z,10.01,10.0,0,1,0.4995004995004995
BenTheElder,Benjamin Elder,2021-06-18T22:13:19Z,2021-06-19T04:42:50Z,90,1006,{'Unknown'},2021-06-18 22:15:34,0,3,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,435,2011-07-15T15:26:58Z,10.01,0.0,0,1,0.999000999000999
smira,Andrey Smirnov,2021-06-18T20:39:46Z,2021-06-18T21:48:06Z,1,4,{'Unknown'},2021-06-18 20:49:36,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,198,2009-02-17T12:13:05Z,44.01,0.0,0,0,0.8634401272438083
sschne,Simon Schneider,2021-06-18T18:01:29Z,2021-06-28T06:17:25Z,2,3,{'Unknown'},2021-06-25 01:07:37,1,2,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,1,2012-08-09T07:06:10Z,2.01,1.0,0,0,0.49751243781094534
zshihang,Shihang Zhang,2021-06-18T16:53:38Z,2021-06-27T02:31:24Z,19,193,{'Unknown'},2021-06-18 19:46:17,0,5,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,12,2014-10-05T19:27:34Z,10.01,3.0,0,0,0.5994005994005994
gnufied,Hemant Kumar,2021-06-18T16:24:56Z,2021-06-28T20:48:29Z,1,9,{'Unknown'},2021-06-28 19:56:52,0,0,1,79447,2014-06-06T22:56:04Z,0.9999806580143518,186,232,2008-02-14T17:54:50Z,14.01,1.0,0,1,0.5710206995003569
