pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
pope1ni,Nick Pope,2021-07-20T14:46:42Z,2021-07-22T07:41:13Z,10,54,"{'Nick Pope', 'Tim Graham', 'Mariusz Felisiak'}",2021-07-20 15:30:35,1,6,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,62,2012-11-21T17:07:20Z,16.009999999999998,16.0,0,1,0.43722673329169276
tomwojcik,Tomasz Wójcik,2021-07-20T10:47:34Z,2021-07-26T04:41:32Z,6,54,"{'Tomasz Wójcik', 'Mariusz Felisiak'}",2021-07-21 06:07:48,0,4,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,9,2015-03-02T20:14:34Z,9.01,1.0,0,1,0.9988901220865705
David-Wobrock,David Wobrock,2021-07-19T21:08:03Z,2021-07-20T11:38:25Z,2,15,"{'Chris Jerdonek', 'Mariusz Felisiak'}",2021-07-19 22:07:34,1,2,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,36,2014-08-28T17:58:26Z,18.009999999999998,2.0,0,1,0.8883953359244865
kezabelle,Keryn Knight,2021-07-19T12:47:11Z,2021-07-20T09:59:21Z,2,15,"{'Keryn Knight', 'Mariusz Felisiak'}",2021-07-20 05:33:27,0,4,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,34,2009-08-22T21:31:11Z,12.01,12.0,0,1,0.6661115736885929
jonathandavis4,Jonathan Davis,2021-07-19T11:52:59Z,2021-07-29T05:04:56Z,3,12,"{'Asif Saif Uddin', 'Mariusz Felisiak'}",2021-07-20 07:15:27,1,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,1,2014-06-09T09:04:45Z,3.01,1.0,0,0,0.33222591362126247
pope1ni,Nick Pope,2021-07-18T18:37:20Z,2021-07-23T09:40:57Z,1,2,{'Abhyudai'},2021-07-23 06:48:14,1,0,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,62,2012-11-21T17:07:20Z,16.009999999999998,16.0,0,1,0.43722673329169276
kezabelle,Keryn Knight,2021-07-18T13:21:53Z,2021-07-19T11:00:27Z,2,20,"{'Nick Pope', 'Chris Jerdonek'}",2021-07-18 17:05:20,0,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,34,2009-08-22T21:31:11Z,12.01,12.0,0,1,0.6661115736885929
kezabelle,Keryn Knight,2021-07-18T11:06:26Z,2021-07-20T06:14:04Z,1,49,"{'Keryn Knight', 'Nick Pope', 'Simon Charette'}",2021-07-18 21:08:47,1,5,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,34,2009-08-22T21:31:11Z,12.01,12.0,0,1,0.6661115736885929
cjerdonek,Chris Jerdonek,2021-07-17T19:16:36Z,2021-07-19T04:36:20Z,1,2,{'Nick Pope'},2021-07-18 13:20:40,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
jacobtylerwalls,Jacob Walls,2021-07-17T18:05:22Z,2021-07-19T04:35:40Z,1,6,{'Nick Pope'},2021-07-18 13:21:32,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,14,2018-04-23T18:26:21Z,35.01,8.0,0,0,0.5712653527563554
