pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
kijimaD,Kijima Daigo,2021-06-30T14:30:12Z,2021-07-08T05:49:42Z,1,2,{'Gaël Poupard'},2021-07-06 12:16:59,2,0,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,36,2015-03-22T09:24:51Z,62.01,0.0,0,1,0.935333010804709
coliff,Christian Oliff,2021-06-23T10:55:55Z,2021-06-24T07:51:18Z,1,6,{'Mark Otto'},2021-06-23 19:45:17,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,204,2011-11-22T12:45:52Z,72.00999999999999,2.0,0,1,0.8748784890987364
jeremyvii,Jeremy Jackson,2021-06-22T17:27:08Z,2021-06-29T14:45:45Z,2,16,"{'Rohit Sharma', 'GeoSot', 'Jeremy Jackson'}",2021-06-23 04:08:29,7,5,8,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,6,2015-03-07T06:27:57Z,7.01,1.0,0,1,0.8559201141226819
mdo,Mark Otto,2021-06-22T17:17:18Z,2021-06-22T17:39:13Z,1,4,"{'Mark Otto', 'Unknown'}",2021-06-22 17:38:19,3,3,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
mdo,Mark Otto,2021-06-18T02:59:04Z,2021-06-22T17:11:39Z,3,111,"{'Mark Otto', 'Unknown'}",2021-06-18 13:06:04,2,4,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
mdo,Mark Otto,2021-06-17T16:06:38Z,2021-06-17T16:16:00Z,1,4,"{'Gaël Poupard', 'Unknown'}",2021-06-17 16:10:35,1,1,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
mdo,Mark Otto,2021-06-17T15:35:49Z,2021-06-17T15:38:55Z,1,2,{'Unknown'},2021-06-17 15:36:42,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
mdo,Mark Otto,2021-06-16T18:56:20Z,2021-07-18T03:33:34Z,2,95,"{'Gaël Poupard', 'GeoSot'}",2021-06-23 22:57:16,0,1,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
mattdufresne,Matt,2021-06-15T12:54:47Z,2021-06-15T17:50:20Z,1,2,{'GeoSot'},2021-06-15 13:13:06,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,2,2014-12-10T01:40:35Z,1.01,1.0,0,0,0.9900990099009901
mdo,Mark Otto,2021-06-14T20:26:50Z,2021-07-06T03:22:30Z,5,35,"{'Gaël Poupard', 'GeoSot'}",2021-06-24 06:25:36,0,1,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
